hour,day,hour_of_day,base_load_kw,solar_gen_kw,ev_plugged_in,ev_soc_kwh,ev_capacity_kwh,ev_daily_discharge_kwh,home_battery_soc_kwh,home_battery_capacity_kwh
109,4,13,1.4074,7.867,0,10.0,100.0,15.0,10.0,20.0
110,4,14,1.5734,9.2025,0,10.0,100.0,15.0,10.0,20.0
111,4,15,1.5226,8.0977,0,10.0,100.0,15.0,10.0,20.0
112,4,16,1.3094,4.2483,0,10.0,100.0,15.0,10.0,20.0
113,4,17,1.2688,3.4301,0,10.0,100.0,15.0,10.0,20.0
114,4,18,1.1669,3.1411,1,10.0,100.0,15.0,10.0,20.0
115,4,19,1.0807,1.8551,1,10.0,100.0,15.0,10.0,20.0
116,4,20,0.7556,0.0,1,10.0,100.0,15.0,10.0,20.0
117,4,21,1.0637,0.0,1,10.0,100.0,15.0,10.0,20.0
118,4,22,0.8141,0.0,1,10.0,100.0,15.0,10.0,20.0
119,4,23,0.8627,0.0,1,10.0,100.0,15.0,10.0,20.0
120,5,0,0.8106,0.0,1,10.0,100.0,15.0,10.0,20.0
121,5,1,0.9039,0.0,1,10.0,100.0,15.0,10.0,20.0
122,5,2,1.0732,0.0,1,10.0,100.0,15.0,10.0,20.0
123,5,3,0.8422,0.0,1,10.0,100.0,15.0,10.0,20.0
124,5,4,1.0288,0.0,1,10.0,100.0,15.0,10.0,20.0
125,5,5,1.0696,0.0,1,10.0,100.0,15.0,10.0,20.0
126,5,6,1.1425,0.0,1,10.0,100.0,15.0,10.0,20.0
127,5,7,1.4586,1.7242,0,10.0,100.0,15.0,10.0,20.0
128,5,8,1.5555,1.3125,0,10.0,100.0,15.0,10.0,20.0
129,5,9,1.5827,3.8422,0,10.0,100.0,15.0,10.0,20.0
130,5,10,1.5236,4.6721,0,10.0,100.0,15.0,10.0,20.0
131,5,11,1.8391,5.8694,0,10.0,100.0,15.0,10.0,20.0
132,5,12,1.5877,9.4976,0,10.0,100.0,15.0,10.0,20.0
133,5,13,1.8423,8.286,0,10.0,100.0,15.0,10.0,20.0
134,5,14,1.7513,8.3321,0,10.0,100.0,15.0,10.0,20.0
135,5,15,1.3748,4.7007,0,10.0,100.0,15.0,10.0,20.0
136,5,16,1.2576,6.76,0,10.0,100.0,15.0,10.0,20.0
137,5,17,1.2645,4.4826,0,10.0,100.0,15.0,10.0,20.0
138,5,18,1.2762,3.7979,1,10.0,100.0,15.0,10.0,20.0
139,5,19,1.0589,1.9086,1,10.0,100.0,15.0,10.0,20.0
140,5,20,0.9723,0.0,1,10.0,100.0,15.0,10.0,20.0
141,5,21,0.8878,0.0,1,10.0,100.0,15.0,10.0,20.0
142,5,22,0.8995,0.0,1,10.0,100.0,15.0,10.0,20.0
143,5,23,0.748,0.0,1,10.0,100.0,15.0,10.0,20.0
144,6,0,0.6692,0.0,1,10.0,100.0,15.0,10.0,20.0
145,6,1,0.9518,0.0,1,10.0,100.0,15.0,10.0,20.0
146,6,2,0.8374,0.0,1,10.0,100.0,15.0,10.0,20.0
147,6,3,0.9162,0.0,1,10.0,100.0,15.0,10.0,20.0
148,6,4,0.8989,0.0,1,10.0,100.0,15.0,10.0,20.0
149,6,5,0.9391,0.0,1,10.0,100.0,15.0,10.0,20.0
150,6,6,1.149,0.0,1,10.0,100.0,15.0,10.0,20.0
151,6,7,1.2499,1.934,0,10.0,100.0,15.0,10.0,20.0
152,6,8,1.4523,2.5005,0,10.0,100.0,15.0,10.0,20.0
153,6,9,1.9124,4.8308,0,10.0,100.0,15.0,10.0,20.0
154,6,10,1.4896,6.9665,0,10.0,100.0,15.0,10.0,20.0
155,6,11,1.7738,5.5578,0,10.0,100.0,15.0,10.0,20.0
156,6,12,1.5964,5.5503,0,10.0,100.0,15.0,10.0,20.0
157,6,13,1.6504,3.004,0,10.0,100.0,15.0,10.0,20.0
158,6,14,1.7191,9.008,0,10.0,100.0,15.0,10.0,20.0
159,6,15,1.5769,7.6969,0,10.0,100.0,15.0,10.0,20.0
160,6,16,1.3823,5.502,0,10.0,100.0,15.0,10.0,20.0
161,6,17,1.232,3.5089,0,10.0,100.0,15.0,10.0,20.0
162,6,18,1.2109,2.6145,1,10.0,100.0,15.0,10.0,20.0
163,6,19,1.2207,1.6156,1,10.0,100.0,15.0,10.0,20.0
164,6,20,0.908,0.0,1,10.0,100.0,15.0,10.0,20.0
165,6,21,0.8027,0.0,1,10.0,100.0,15.0,10.0,20.0
166,6,22,0.909,0.0,1,10.0,100.0,15.0,10.0,20.0
167,6,23,0.8298,0.0,1,10.0,100.0,15.0,10.0,20.0
168,7,0,0.7444,0.0,1,10.0,100.0,15.0,10.0,20.0
169,7,1,0.8807,0.0,1,10.0,100.0,15.0,10.0,20.0
170,7,2,0.9367,0.0,1,10.0,100.0,15.0,10.0,20.0
171,7,3,0.9227,0.0,1,10.0,100.0,15.0,10.0,20.0
172,7,4,1.1878,0.0,1,10.0,100.0,15.0,10.0,20.0
173,7,5,1.1395,0.0,1,10.0,100.0,15.0,10.0,20.0
174,7,6,1.1893,0.0,1,10.0,100.0,15.0,10.0,20.0
175,7,7,1.412,1.3971,0,10.0,100.0,15.0,10.0,20.0
176,7,8,1.3134,3.5971,0,10.0,100.0,15.0,10.0,20.0
177,7,9,1.5376,3.0833,0,10.0,100.0,15.0,10.0,20.0
178,7,10,1.5954,6.8239,0,10.0,100.0,15.0,10.0,20.0
179,7,11,1.2074,7.3595,0,10.0,100.0,15.0,10.0,20.0
180,7,12,1.4851,7.22,0,10.0,100.0,15.0,10.0,20.0
181,7,13,1.5185,6.2575,0,10.0,100.0,15.0,10.0,20.0
182,7,14,1.4748,8.8214,0,10.0,100.0,15.0,10.0,20.0
183,7,15,1.5837,6.8161,0,10.0,100.0,15.0,10.0,20.0
184,7,16,1.4114,3.5859,0,10.0,100.0,15.0,10.0,20.0
185,7,17,1.6518,4.5866,0,10.0,100.0,15.0,10.0,20.0
186,7,18,1.0112,4.0676,1,10.0,100.0,15.0,10.0,20.0
187,7,19,0.9711,1.2704,1,10.0,100.0,15.0,10.0,20.0
188,7,20,1.0514,0.0,1,10.0,100.0,15.0,10.0,20.0
189,7,21,0.9471,0.0,1,10.0,100.0,15.0,10.0,20.0
190,7,22,0.8326,0.0,1,10.0,100.0,15.0,10.0,20.0
191,7,23,0.9122,0.0,1,10.0,100.0,15.0,10.0,20.0
192,8,0,0.7817,0.0,1,10.0,100.0,15.0,10.0,20.0
193,8,1,0.97,0.0,1,10.0,100.0,15.0,10.0,20.0
194,8,2,0.9844,0.0,1,10.0,100.0,15.0,10.0,20.0
195,8,3,1.1261,0.0,1,10.0,100.0,15.0,10.0,20.0
196,8,4,0.9453,0.0,1,10.0,100.0,15.0,10.0,20.0
197,8,5,1.2428,0.0,1,10.0,100.0,15.0,10.0,20.0
198,8,6,1.2653,0.0,1,10.0,100.0,15.0,10.0,20.0
199,8,7,1.2796,1.609,0,10.0,100.0,15.0,10.0,20.0
200,8,8,1.379,3.3994,0,10.0,100.0,15.0,10.0,20.0
201,8,9,1.6,3.379,0,10.0,100.0,15.0,10.0,20.0
202,8,10,1.5952,5.7125,0,10.0,100.0,15.0,10.0,20.0
203,8,11,1.5836,7.3416,0,10.0,100.0,15.0,10.0,20.0
204,8,12,1.6827,8.7689,0,10.0,100.0,15.0,10.0,20.0
205,8,13,1.4446,7.4976,0,10.0,100.0,15.0,10.0,20.0
206,8,14,1.6771,5.1168,0,10.0,100.0,15.0,10.0,20.0
207,8,15,1.2464,3.0869,0,10.0,100.0,15.0,10.0,20.0
208,8,16,1.4789,4.1398,0,10.0,100.0,15.0,10.0,20.0
209,8,17,1.3325,4.8928,0,10.0,100.0,15.0,10.0,20.0
210,8,18,1.04,3.5795,1,10.0,100.0,15.0,10.0,20.0
211,8,19,1.3426,1.9963,1,10.0,100.0,15.0,10.0,20.0
212,8,20,0.8914,0.0,1,10.0,100.0,15.0,10.0,20.0
213,8,21,0.9692,0.0,1,10.0,100.0,15.0,10.0,20.0
214,8,22,0.8547,0.0,1,10.0,100.0,15.0,10.0,20.0
215,8,23,0.8879,0.0,1,10.0,100.0,15.0,10.0,20.0
216,9,0,0.9313,0.0,1,10.0,100.0,15.0,10.0,20.0
217,9,1,0.8491,0.0,1,10.0,100.0,15.0,10.0,20.0
218,9,2,0.7919,0.0,1,10.0,100.0,15.0,10.0,20.0
219,9,3,0.8682,0.0,1,10.0,100.0,15.0,10.0,20.0
220,9,4,1.192,0.0,1,10.0,100.0,15.0,10.0,20.0
221,9,5,0.9939,0.0,1,10.0,100.0,15.0,10.0,20.0
222,9,6,1.1914,0.0,1,10.0,100.0,15.0,10.0,20.0
223,9,7,1.2432,1.2236,0,10.0,100.0,15.0,10.0,20.0
224,9,8,1.4673,3.1676,0,10.0,100.0,15.0,10.0,20.0
225,9,9,1.3774,4.0748,0,10.0,100.0,15.0,10.0,20.0
226,9,10,1.7988,3.7581,0,10.0,100.0,15.0,10.0,20.0
227,9,11,1.4177,4.9867,0,10.0,100.0,15.0,10.0,20.0
228,9,12,1.3719,4.3453,0,10.0,100.0,15.0,10.0,20.0
229,9,13,1.5185,9.4391,0,10.0,100.0,15.0,10.0,20.0
230,9,14,1.4939,7.8023,0,10.0,100.0,15.0,10.0,20.0
231,9,15,1.4664,5.7728,0,10.0,100.0,15.0,10.0,20.0
232,9,16,1.4659,2.5628,0,10.0,100.0,15.0,10.0,20.0
233,9,17,1.3857,5.6331,0,10.0,100.0,15.0,10.0,20.0
234,9,18,1.3831,3.9378,1,10.0,100.0,15.0,10.0,20.0
235,9,19,1.132,1.9926,1,10.0,100.0,15.0,10.0,20.0
236,9,20,1.1831,0.0,1,10.0,100.0,15.0,10.0,20.0
237,9,21,1.0309,0.0,1,10.0,100.0,15.0,10.0,20.0
238,9,22,0.9815,0.0,1,10.0,100.0,15.0,10.0,20.0
239,9,23,0.8234,0.0,1,10.0,100.0,15.0,10.0,20.0
240,10,0,0.9453,0.0,1,10.0,100.0,15.0,10.0,20.0
241,10,1,0.8006,0.0,1,10.0,100.0,15.0,10.0,20.0
242,10,2,0.9343,0.0,1,10.0,100.0,15.0,10.0,20.0
243,10,3,1.0035,0.0,1,10.0,100.0,15.0,10.0,20.0
244,10,4,1.1293,0.0,1,10.0,100.0,15.0,10.0,20.0
245,10,5,1.0595,0.0,1,10.0,100.0,15.0,10.0,20.0
246,10,6,1.237,0.0,1,10.0,100.0,15.0,10.0,20.0
247,10,7,1.2173,1.3391,0,10.0,100.0,15.0,10.0,20.0
248,10,8,1.6455,3.7962,0,10.0,100.0,15.0,10.0,20.0
249,10,9,1.6132,5.5888,0,10.0,100.0,15.0,10.0,20.0
250,10,10,1.7095,2.829,0,10.0,100.0,15.0,10.0,20.0
251,10,11,1.6499,3.086,0,10.0,100.0,15.0,10.0,20.0
252,10,12,1.462,8.4374,0,10.0,100.0,15.0,10.0,20.0
253,10,13,1.5562,7.2265,0,10.0,100.0,15.0,10.0,20.0
254,10,14,1.583,6.8009,0,10.0,100.0,15.0,10.0,20.0
255,10,15,1.4434,6.4597,0,10.0,100.0,15.0,10.0,20.0
256,10,16,1.3833,6.7769,0,10.0,100.0,15.0,10.0,20.0
257,10,17,1.4948,5.6359,0,10.0,100.0,15.0,10.0,20.0
258,10,18,1.1928,3.6139,1,10.0,100.0,15.0,10.0,20.0
259,10,19,0.9644,1.499,1,10.0,100.0,15.0,10.0,20.0
260,10,20,1.082,0.0,1,10.0,100.0,15.0,10.0,20.0
261,10,21,0.9014,0.0,1,10.0,100.0,15.0,10.0,20.0
262,10,22,0.904,0.0,1,10.0,100.0,15.0,10.0,20.0
263,10,23,0.7866,0.0,1,10.0,100.0,15.0,10.0,20.0
264,11,0,0.7767,0.0,1,10.0,100.0,15.0,10.0,20.0
265,11,1,0.7569,0.0,1,10.0,100.0,15.0,10.0,20.0
266,11,2,1.1311,0.0,1,10.0,100.0,15.0,10.0,20.0
267,11,3,1.0228,0.0,1,10.0,100.0,15.0,10.0,20.0
268,11,4,1.0573,0.0,1,10.0,100.0,15.0,10.0,20.0
269,11,5,1.1591,0.0,1,10.0,100.0,15.0,10.0,20.0
270,11,6,1.2718,0.0,1,10.0,100.0,15.0,10.0,20.0
271,11,7,1.3825,1.1601,0,10.0,100.0,15.0,10.0,20.0
272,11,8,1.2823,2.0111,0,10.0,100.0,15.0,10.0,20.0
273,11,9,1.4367,3.6897,0,10.0,100.0,15.0,10.0,20.0
274,11,10,1.2368,5.165,0,10.0,100.0,15.0,10.0,20.0
275,11,11,1.3881,6.3889,0,10.0,100.0,15.0,10.0,20.0
276,11,12,1.4866,5.6232,0,10.0,100.0,15.0,10.0,20.0
277,11,13,1.617,8.1475,0,10.0,100.0,15.0,10.0,20.0
278,11,14,1.1363,3.0059,0,10.0,100.0,15.0,10.0,20.0
279,11,15,1.3322,6.8669,0,10.0,100.0,15.0,10.0,20.0
280,11,16,1.2725,4.2557,0,10.0,100.0,15.0,10.0,20.0
281,11,17,1.3031,2.5592,0,10.0,100.0,15.0,10.0,20.0
282,11,18,1.0644,3.8659,1,10.0,100.0,15.0,10.0,20.0
283,11,19,1.0912,1.9991,1,10.0,100.0,15.0,10.0,20.0
284,11,20,0.9612,0.0,1,10.0,100.0,15.0,10.0,20.0
285,11,21,0.8744,0.0,1,10.0,100.0,15.0,10.0,20.0
286,11,22,0.8982,0.0,1,10.0,100.0,15.0,10.0,20.0
287,11,23,0.7094,0.0,1,10.0,100.0,15.0,10.0,20.0
288,12,0,0.8521,0.0,1,10.0,100.0,15.0,10.0,20.0
289,12,1,0.9711,0.0,1,10.0,100.0,15.0,10.0,20.0
290,12,2,0.8079,0.0,1,10.0,100.0,15.0,10.0,20.0
291,12,3,1.02,0.0,1,10.0,100.0,15.0,10.0,20.0
292,12,4,0.9828,0.0,1,10.0,100.0,15.0,10.0,20.0
293,12,5,1.1223,0.0,1,10.0,100.0,15.0,10.0,20.0
294,12,6,1.3677,0.0,1,10.0,100.0,15.0,10.0,20.0
295,12,7,1.455,1.7205,0,10.0,100.0,15.0,10.0,20.0
296,12,8,1.1571,3.0872,0,10.0,100.0,15.0,10.0,20.0
297,12,9,1.3606,2.281,0,10.0,100.0,15.0,10.0,20.0
298,12,10,1.4062,3.7493,0,10.0,100.0,15.0,10.0,20.0
299,12,11,1.4922,7.5484,0,10.0,100.0,15.0,10.0,20.0
300,12,12,1.6244,5.5498,0,10.0,100.0,15.0,10.0,20.0
301,12,13,1.5504,9.8152,0,10.0,100.0,15.0,10.0,20.0
302,12,14,1.478,7.6099,0,10.0,100.0,15.0,10.0,20.0
303,12,15,1.3057,8.1477,0,10.0,100.0,15.0,10.0,20.0
304,12,16,1.2361,6.983,0,10.0,100.0,15.0,10.0,20.0
305,12,17,1.4676,4.2169,0,10.0,100.0,15.0,10.0,20.0
306,12,18,1.0341,2.6481,1,10.0,100.0,15.0,10.0,20.0
307,12,19,1.171,2.0595,1,10.0,100.0,15.0,10.0,20.0
308,12,20,1.1732,0.0,1,10.0,100.0,15.0,10.0,20.0
309,12,21,0.9065,0.0,1,10.0,100.0,15.0,10.0,20.0
310,12,22,0.8678,0.0,1,10.0,100.0,15.0,10.0,20.0
311,12,23,0.88,0.0,1,10.0,100.0,15.0,10.0,20.0
312,13,0,0.821,0.0,1,10.0,100.0,15.0,10.0,20.0
313,13,1,0.8341,0.0,1,10.0,100.0,15.0,10.0,20.0
314,13,2,0.8409,0.0,1,10.0,100.0,15.0,10.0,20.0
315,13,3,0.9218,0.0,1,10.0,100.0,15.0,10.0,20.0
316,13,4,0.9649,0.0,1,10.0,100.0,15.0,10.0,20.0
317,13,5,1.3007,0.0,1,10.0,100.0,15.0,10.0,20.0
318,13,6,1.2742,0.0,1,10.0,100.0,15.0,10.0,20.0
319,13,7,1.2166,0.5471,0,10.0,100.0,15.0,10.0,20.0
320,13,8,1.2272,3.6641,0,10.0,100.0,15.0,10.0,20.0
321,13,9,1.5502,5.5729,0,10.0,100.0,15.0,10.0,20.0
322,13,10,1.3731,6.4506,0,10.0,100.0,15.0,10.0,20.0
323,13,11,1.9785,6.1211,0,10.0,100.0,15.0,10.0,20.0
324,13,12,1.4068,7.0648,0,10.0,100.0,15.0,10.0,20.0
325,13,13,1.3055,8.6137,0,10.0,100.0,15.0,10.0,20.0
326,13,14,1.3642,6.907,0,10.0,100.0,15.0,10.0,20.0
327,13,15,1.4514,8.1793,0,10.0,100.0,15.0,10.0,20.0
328,13,16,1.2561,4.7197,0,10.0,100.0,15.0,10.0,20.0
329,13,17,1.2821,3.8311,0,10.0,100.0,15.0,10.0,20.0
330,13,18,1.1455,3.6514,1,10.0,100.0,15.0,10.0,20.0
331,13,19,1.035,1.7244,1,10.0,100.0,15.0,10.0,20.0
332,13,20,1.2055,0.0,1,10.0,100.0,15.0,10.0,20.0
333,13,21,0.9283,0.0,1,10.0,100.0,15.0,10.0,20.0
334,13,22,0.7886,0.0,1,10.0,100.0,15.0,10.0,20.0
335,13,23,0.8219,0.0,1,10.0,100.0,15.0,10.0,20.0
336,14,0,0.8966,0.0,1,10.0,100.0,15.0,10.0,20.0
337,14,1,0.8949,0.0,1,10.0,100.0,15.0,10.0,20.0
338,14,2,1.0426,0.0,1,10.0,100.0,15.0,10.0,20.0
339,14,3,0.766,0.0,1,10.0,100.0,15.0,10.0,20.0
340,14,4,0.9287,0.0,1,10.0,100.0,15.0,10.0,20.0
341,14,5,1.1732,0.0,1,10.0,100.0,15.0,10.0,20.0
342,14,6,1.2886,0.0,1,10.0,100.0,15.0,10.0,20.0
343,14,7,1.0107,1.5925,0,10.0,100.0,15.0,10.0,20.0
344,14,8,1.5693,4.204,0,10.0,100.0,15.0,10.0,20.0
345,14,9,1.4881,2.6456,0,10.0,100.0,15.0,10.0,20.0
346,14,10,1.4433,6.3489,0,10.0,100.0,15.0,10.0,20.0
347,14,11,1.5638,6.5336,0,10.0,100.0,15.0,10.0,20.0
348,14,12,1.371,8.2852,0,10.0,100.0,15.0,10.0,20.0
349,14,13,1.8667,7.6869,0,10.0,100.0,15.0,10.0,20.0
350,14,14,1.5797,8.1587,0,10.0,100.0,15.0,10.0,20.0
351,14,15,1.7809,8.1392,0,10.0,100.0,15.0,10.0,20.0
352,14,16,1.301,7.6682,0,10.0,100.0,15.0,10.0,20.0
353,14,17,1.3476,5.8158,0,10.0,100.0,15.0,10.0,20.0
354,14,18,1.086,2.1955,1,10.0,100.0,15.0,10.0,20.0
355,14,19,1.102,1.6789,1,10.0,100.0,15.0,10.0,20.0
356,14,20,1.0849,0.0,1,10.0,100.0,15.0,10.0,20.0
357,14,21,0.9108,0.0,1,10.0,100.0,15.0,10.0,20.0
358,14,22,0.7927,0.0,1,10.0,100.0,15.0,10.0,20.0
359,14,23,0.8878,0.0,1,10.0,100.0,15.0,10.0,20.0
360,15,0,0.9585,0.0,1,10.0,100.0,15.0,10.0,20.0
361,15,1,0.8377,0.0,1,10.0,100.0,15.0,10.0,20.0
362,15,2,0.8551,0.0,1,10.0,100.0,15.0,10.0,20.0
363,15,3,0.8657,0.0,1,10.0,100.0,15.0,10.0,20.0
364,15,4,0.9409,0.0,1,10.0,100.0,15.0,10.0,20.0
365,15,5,0.9753,0.0,1,10.0,100.0,15.0,10.0,20.0
366,15,6,1.1241,0.0,1,10.0,100.0,15.0,10.0,20.0
367,15,7,1.215,2.1206,0,10.0,100.0,15.0,10.0,20.0
368,15,8,1.4518,3.3296,0,10.0,100.0,15.0,10.0,20.0
