hour,day,hour_of_day,base_load_kw,solar_gen_kw,ev_plugged_in,ev_soc_kwh,ev_capacity_kwh,ev_daily_discharge_kwh,home_battery_soc_kwh,home_battery_capacity_kwh
38,1,14,1.7614,8.637,0,10.0,100.0,15.0,10.0,20.0
39,1,15,1.2935,6.4171,0,10.0,100.0,15.0,10.0,20.0
40,1,16,1.3574,5.8841,0,10.0,100.0,15.0,10.0,20.0
41,1,17,1.0281,5.5789,0,10.0,100.0,15.0,10.0,20.0
42,1,18,1.1599,3.4823,1,10.0,100.0,15.0,10.0,20.0
43,1,19,1.1609,1.1715,1,10.0,100.0,15.0,10.0,20.0
44,1,20,1.1564,0.0,1,10.0,100.0,15.0,10.0,20.0
45,1,21,0.9621,0.0,1,10.0,100.0,15.0,10.0,20.0
46,1,22,1.0549,0.0,1,10.0,100.0,15.0,10.0,20.0
47,1,23,0.8792,0.0,1,10.0,100.0,15.0,10.0,20.0
48,2,0,0.8263,0.0,1,10.0,100.0,15.0,10.0,20.0
49,2,1,0.7775,0.0,1,10.0,100.0,15.0,10.0,20.0
50,2,2,0.7739,0.0,1,10.0,100.0,15.0,10.0,20.0
51,2,3,0.9106,0.0,1,10.0,100.0,15.0,10.0,20.0
52,2,4,1.0993,0.0,1,10.0,100.0,15.0,10.0,20.0
53,2,5,1.0805,0.0,1,10.0,100.0,15.0,10.0,20.0
54,2,6,1.3215,0.0,1,10.0,100.0,15.0,10.0,20.0
55,2,7,1.1999,0.8581,0,10.0,100.0,15.0,10.0,20.0
56,2,8,1.5971,3.9133,0,10.0,100.0,15.0,10.0,20.0
57,2,9,1.4928,4.0256,0,10.0,100.0,15.0,10.0,20.0
58,2,10,1.3439,5.3315,0,10.0,100.0,15.0,10.0,20.0
59,2,11,1.5317,4.3799,0,10.0,100.0,15.0,10.0,20.0
60,2,12,1.5231,7.8409,0,10.0,100.0,15.0,10.0,20.0
61,2,13,1.5985,7.5666,0,10.0,100.0,15.0,10.0,20.0
62,2,14,1.5025,3.9817,0,10.0,100.0,15.0,10.0,20.0
63,2,15,1.7065,5.4267,0,10.0,100.0,15.0,10.0,20.0
64,2,16,1.4943,6.3741,0,10.0,100.0,15.0,10.0,20.0
65,2,17,1.1408,4.9179,0,10.0,100.0,15.0,10.0,20.0
66,2,18,1.2901,4.1895,1,10.0,100.0,15.0,10.0,20.0
67,2,19,0.9771,1.2904,1,10.0,100.0,15.0,10.0,20.0
68,2,20,0.9166,0.0,1,10.0,100.0,15.0,10.0,20.0
69,2,21,0.8838,0.0,1,10.0,100.0,15.0,10.0,20.0
70,2,22,0.8946,0.0,1,10.0,100.0,15.0,10.0,20.0
71,2,23,0.9781,0.0,1,10.0,100.0,15.0,10.0,20.0
72,3,0,0.9298,0.0,1,10.0,100.0,15.0,10.0,20.0
73,3,1,0.8397,0.0,1,10.0,100.0,15.0,10.0,20.0
74,3,2,0.8771,0.0,1,10.0,100.0,15.0,10.0,20.0
75,3,3,1.0253,0.0,1,10.0,100.0,15.0,10.0,20.0
76,3,4,1.0765,0.0,1,10.0,100.0,15.0,10.0,20.0
77,3,5,1.0562,0.0,1,10.0,100.0,15.0,10.0,20.0
78,3,6,1.0078,0.0,1,10.0,100.0,15.0,10.0,20.0
79,3,7,1.1105,1.1665,0,10.0,100.0,15.0,10.0,20.0
80,3,8,1.4769,3.1028,0,10.0,100.0,15.0,10.0,20.0
81,3,9,1.3521,3.6859,0,10.0,100.0,15.0,10.0,20.0
82,3,10,1.5906,4.5327,0,10.0,100.0,15.0,10.0,20.0
83,3,11,1.3471,6.2704,0,10.0,100.0,15.0,10.0,20.0
84,3,12,1.5156,5.4461,0,10.0,100.0,15.0,10.0,20.0
85,3,13,1.4286,9.1129,0,10.0,100.0,15.0,10.0,20.0
86,3,14,1.2879,4.9279,0,10.0,100.0,15.0,10.0,20.0
87,3,15,1.2535,6.3295,0,10.0,100.0,15.0,10.0,20.0
88,3,16,1.1273,6.7798,0,10.0,100.0,15.0,10.0,20.0
89,3,17,1.2086,4.5298,0,10.0,100.0,15.0,10.0,20.0
90,3,18,1.3585,2.3172,1,10.0,100.0,15.0,10.0,20.0
91,3,19,1.2302,1.6016,1,10.0,100.0,15.0,10.0,20.0
92,3,20,1.2319,0.0,1,10.0,100.0,15.0,10.0,20.0
93,3,21,0.9769,0.0,1,10.0,100.0,15.0,10.0,20.0
94,3,22,0.7041,0.0,1,10.0,100.0,15.0,10.0,20.0
95,3,23,0.9465,0.0,1,10.0,100.0,15.0,10.0,20.0
96,4,0,0.8556,0.0,1,10.0,100.0,15.0,10.0,20.0
97,4,1,0.8528,0.0,1,10.0,100.0,15.0,10.0,20.0
98,4,2,0.9398,0.0,1,10.0,100.0,15.0,10.0,20.0
99,4,3,0.8649,0.0,1,10.0,100.0,15.0,10.0,20.0
100,4,4,1.0663,0.0,1,10.0,100.0,15.0,10.0,20.0
101,4,5,0.8865,0.0,1,10.0,100.0,15.0,10.0,20.0
102,4,6,1.0197,0.0,1,10.0,100.0,15.0,10.0,20.0
103,4,7,1.0913,1.6074,0,10.0,100.0,15.0,10.0,20.0
104,4,8,1.4276,2.8978,0,10.0,100.0,15.0,10.0,20.0
105,4,9,1.3134,4.2206,0,10.0,100.0,15.0,10.0,20.0
106,4,10,1.4449,6.3251,0,10.0,100.0,15.0,10.0,20.0
107,4,11,1.4917,5.0151,0,10.0,100.0,15.0,10.0,20.0
108,4,12,1.6594,9.5042,0,10.0,100.0,15.0,10.0,20.0
109,4,13,1.2867,6.8192,0,10.0,100.0,15.0,10.0,20.0
110,4,14,1.4877,6.3379,0,10.0,100.0,15.0,10.0,20.0
111,4,15,1.5106,4.5272,0,10.0,100.0,15.0,10.0,20.0
112,4,16,1.3376,6.7297,0,10.0,100.0,15.0,10.0,20.0
113,4,17,1.2267,3.6404,0,10.0,100.0,15.0,10.0,20.0
114,4,18,1.1081,3.5767,1,10.0,100.0,15.0,10.0,20.0
115,4,19,1.1675,1.6976,1,10.0,100.0,15.0,10.0,20.0
116,4,20,0.9282,0.0,1,10.0,100.0,15.0,10.0,20.0
117,4,21,0.9216,0.0,1,10.0,100.0,15.0,10.0,20.0
118,4,22,0.793,0.0,1,10.0,100.0,15.0,10.0,20.0
119,4,23,0.8723,0.0,1,10.0,100.0,15.0,10.0,20.0
120,5,0,0.7013,0.0,1,10.0,100.0,15.0,10.0,20.0
121,5,1,0.8729,0.0,1,10.0,100.0,15.0,10.0,20.0
122,5,2,0.8325,0.0,1,10.0,100.0,15.0,10.0,20.0
123,5,3,0.7861,0.0,1,10.0,100.0,15.0,10.0,20.0
124,5,4,1.0655,0.0,1,10.0,100.0,15.0,10.0,20.0
125,5,5,1.0389,0.0,1,10.0,100.0,15.0,10.0,20.0
126,5,6,1.1256,0.0,1,10.0,100.0,15.0,10.0,20.0
127,5,7,1.1586,0.2934,0,10.0,100.0,15.0,10.0,20.0
128,5,8,1.1127,3.2,0,10.0,100.0,15.0,10.0,20.0
129,5,9,1.5389,4.2552,0,10.0,100.0,15.0,10.0,20.0
130,5,10,1.5378,4.7312,0,10.0,100.0,15.0,10.0,20.0
131,5,11,1.3511,5.4294,0,10.0,100.0,15.0,10.0,20.0
132,5,12,1.5328,7.65,0,10.0,100.0,15.0,10.0,20.0
133,5,13,1.4132,7.9779,0,10.0,100.0,15.0,10.0,20.0
134,5,14,1.5091,6.3914,0,10.0,100.0,15.0,10.0,20.0
135,5,15,1.2196,6.6585,0,10.0,100.0,15.0,10.0,20.0
136,5,16,1.1983,3.8216,0,10.0,100.0,15.0,10.0,20.0
137,5,17,1.3433,3.8846,0,10.0,100.0,15.0,10.0,20.0
138,5,18,1.1374,2.4536,1,10.0,100.0,15.0,10.0,20.0
139,5,19,1.056,1.6367,1,10.0,100.0,15.0,10.0,20.0
140,5,20,0.7903,0.0,1,10.0,100.0,15.0,10.0,20.0
141,5,21,0.8589,0.0,1,10.0,100.0,15.0,10.0,20.0
142,5,22,0.8832,0.0,1,10.0,100.0,15.0,10.0,20.0
143,5,23,0.8334,0.0,1,10.0,100.0,15.0,10.0,20.0
144,6,0,0.839,0.0,1,10.0,100.0,15.0,10.0,20.0
145,6,1,0.8224,0.0,1,10.0,100.0,15.0,10.0,20.0
146,6,2,0.7553,0.0,1,10.0,100.0,15.0,10.0,20.0
147,6,3,0.8376,0.0,1,10.0,100.0,15.0,10.0,20.0
148,6,4,1.0009,0.0,1,10.0,100.0,15.0,10.0,20.0
149,6,5,0.9275,0.0,1,10.0,100.0,15.0,10.0,20.0
150,6,6,0.9768,0.0,1,10.0,100.0,15.0,10.0,20.0
151,6,7,1.2451,1.5477,0,10.0,100.0,15.0,10.0,20.0
152,6,8,1.6627,4.0315,0,10.0,100.0,15.0,10.0,20.0
153,6,9,1.5476,4.2645,0,10.0,100.0,15.0,10.0,20.0
154,6,10,1.6081,5.8939,0,10.0,100.0,15.0,10.0,20.0
155,6,11,1.3496,6.2536,0,10.0,100.0,15.0,10.0,20.0
156,6,12,1.7707,8.618,0,10.0,100.0,15.0,10.0,20.0
157,6,13,1.5571,6.032,0,10.0,100.0,15.0,10.0,20.0
158,6,14,1.647,7.129,0,10.0,100.0,15.0,10.0,20.0
159,6,15,1.2971,8.0513,0,10.0,100.0,15.0,10.0,20.0
160,6,16,1.434,2.7269,0,10.0,100.0,15.0,10.0,20.0
161,6,17,1.4258,5.5126,0,10.0,100.0,15.0,10.0,20.0
162,6,18,1.2455,3.6557,1,10.0,100.0,15.0,10.0,20.0
163,6,19,1.0715,1.8555,1,10.0,100.0,15.0,10.0,20.0
164,6,20,0.9686,0.0,1,10.0,100.0,15.0,10.0,20.0
165,6,21,0.9713,0.0,1,10.0,100.0,15.0,10.0,20.0
166,6,22,0.9165,0.0,1,10.0,100.0,15.0,10.0,20.0
167,6,23,0.8549,0.0,1,10.0,100.0,15.0,10.0,20.0
168,7,0,0.8081,0.0,1,10.0,100.0,15.0,10.0,20.0
169,7,1,1.0089,0.0,1,10.0,100.0,15.0,10.0,20.0
170,7,2,0.8799,0.0,1,10.0,100.0,15.0,10.0,20.0
171,7,3,0.8786,0.0,1,10.0,100.0,15.0,10.0,20.0
172,7,4,1.0232,0.0,1,10.0,100.0,15.0,10.0,20.0
173,7,5,0.8924,0.0,1,10.0,100.0,15.0,10.0,20.0
174,7,6,1.2101,0.0,1,10.0,100.0,15.0,10.0,20.0
175,7,7,1.2175,1.9388,0,10.0,100.0,15.0,10.0,20.0
176,7,8,1.3887,2.1732,0,10.0,100.0,15.0,10.0,20.0
177,7,9,1.4395,3.6726,0,10.0,100.0,15.0,10.0,20.0
178,7,10,1.3346,3.2114,0,10.0,100.0,15.0,10.0,20.0
179,7,11,1.1605,5.7776,0,10.0,100.0,15.0,10.0,20.0
180,7,12,1.566,7.9077,0,10.0,100.0,15.0,10.0,20.0
181,7,13,1.6219,5.3492,0,10.0,100.0,15.0,10.0,20.0
182,7,14,1.7519,6.9447,0,10.0,100.0,15.0,10.0,20.0
183,7,15,1.4647,4.9361,0,10.0,100.0,15.0,10.0,20.0
184,7,16,1.2941,4.8826,0,10.0,100.0,15.0,10.0,20.0
185,7,17,1.4695,4.2502,0,10.0,100.0,15.0,10.0,20.0
186,7,18,1.1314,3.2439,1,10.0,100.0,15.0,10.0,20.0
187,7,19,1.0811,1.5044,1,10.0,100.0,15.0,10.0,20.0
188,7,20,1.188,0.0,1,10.0,100.0,15.0,10.0,20.0
189,7,21,1.0343,0.0,1,10.0,100.0,15.0,10.0,20.0
190,7,22,0.9948,0.0,1,10.0,100.0,15.0,10.0,20.0
191,7,23,0.8849,0.0,1,10.0,100.0,15.0,10.0,20.0
192,8,0,0.7424,0.0,1,10.0,100.0,15.0,10.0,20.0
193,8,1,0.8521,0.0,1,10.0,100.0,15.0,10.0,20.0
194,8,2,0.8785,0.0,1,10.0,100.0,15.0,10.0,20.0
195,8,3,1.0328,0.0,1,10.0,100.0,15.0,10.0,20.0
196,8,4,1.0829,0.0,1,10.0,100.0,15.0,10.0,20.0
197,8,5,0.95,0.0,1,10.0,100.0,15.0,10.0,20.0
198,8,6,1.2883,0.0,1,10.0,100.0,15.0,10.0,20.0
199,8,7,1.254,1.0165,0,10.0,100.0,15.0,10.0,20.0
200,8,8,1.5614,2.6354,0,10.0,100.0,15.0,10.0,20.0
201,8,9,1.4736,5.5011,0,10.0,100.0,15.0,10.0,20.0
202,8,10,1.6076,4.962,0,10.0,100.0,15.0,10.0,20.0
203,8,11,1.6648,5.0659,0,10.0,100.0,15.0,10.0,20.0
204,8,12,1.3018,5.9809,0,10.0,100.0,15.0,10.0,20.0
205,8,13,1.4956,7.4426,0,10.0,100.0,15.0,10.0,20.0
206,8,14,1.6049,4.3959,0,10.0,100.0,15.0,10.0,20.0
207,8,15,1.6273,6.1544,0,10.0,100.0,15.0,10.0,20.0
208,8,16,1.3798,5.5384,0,10.0,100.0,15.0,10.0,20.0
209,8,17,1.1697,4.9733,0,10.0,100.0,15.0,10.0,20.0
210,8,18,1.0969,3.6219,1,10.0,100.0,15.0,10.0,20.0
211,8,19,0.9694,0.8221,1,10.0,100.0,15.0,10.0,20.0
212,8,20,1.1701,0.0,1,10.0,100.0,15.0,10.0,20.0
213,8,21,0.9309,0.0,1,10.0,100.0,15.0,10.0,20.0
214,8,22,0.8829,0.0,1,10.0,100.0,15.0,10.0,20.0
215,8,23,0.8355,0.0,1,10.0,100.0,15.0,10.0,20.0
216,9,0,0.8591,0.0,1,10.0,100.0,15.0,10.0,20.0
217,9,1,0.873,0.0,1,10.0,100.0,15.0,10.0,20.0
218,9,2,0.852,0.0,1,10.0,100.0,15.0,10.0,20.0
219,9,3,0.8891,0.0,1,10.0,100.0,15.0,10.0,20.0
220,9,4,1.1451,0.0,1,10.0,100.0,15.0,10.0,20.0
221,9,5,1.2319,0.0,1,10.0,100.0,15.0,10.0,20.0
222,9,6,1.2841,0.0,1,10.0,100.0,15.0,10.0,20.0
223,9,7,1.4855,1.6667,0,10.0,100.0,15.0,10.0,20.0
224,9,8,1.3909,3.3742,0,10.0,100.0,15.0,10.0,20.0
225,9,9,1.5201,4.8132,0,10.0,100.0,15.0,10.0,20.0
226,9,10,1.4709,6.8442,0,10.0,100.0,15.0,10.0,20.0
227,9,11,1.4093,4.4824,0,10.0,100.0,15.0,10.0,20.0
228,9,12,1.761,7.3646,0,10.0,100.0,15.0,10.0,20.0
229,9,13,1.8138,5.3837,0,10.0,100.0,15.0,10.0,20.0
230,9,14,1.6161,6.1603,0,10.0,100.0,15.0,10.0,20.0
231,9,15,1.4813,7.8526,0,10.0,100.0,15.0,10.0,20.0
232,9,16,1.3953,7.6825,0,10.0,100.0,15.0,10.0,20.0
233,9,17,1.1397,5.6848,0,10.0,100.0,15.0,10.0,20.0
234,9,18,1.0967,3.9545,1,10.0,100.0,15.0,10.0,20.0
235,9,19,0.9796,1.5715,1,10.0,100.0,15.0,10.0,20.0
236,9,20,0.8568,0.0,1,10.0,100.0,15.0,10.0,20.0
237,9,21,0.8206,0.0,1,10.0,100.0,15.0,10.0,20.0
238,9,22,0.766,0.0,1,10.0,100.0,15.0,10.0,20.0
239,9,23,0.9828,0.0,1,10.0,100.0,15.0,10.0,20.0
240,10,0,1.0047,0.0,1,10.0,100.0,15.0,10.0,20.0
241,10,1,0.7396,0.0,1,10.0,100.0,15.0,10.0,20.0
242,10,2,0.8283,0.0,1,10.0,100.0,15.0,10.0,20.0
243,10,3,1.0293,0.0,1,10.0,100.0,15.0,10.0,20.0
244,10,4,0.8794,0.0,1,10.0,100.0,15.0,10.0,20.0
245,10,5,1.1019,0.0,1,10.0,100.0,15.0,10.0,20.0
246,10,6,1.2629,0.0,1,10.0,100.0,15.0,10.0,20.0
247,10,7,1.2221,1.3282,0,10.0,100.0,15.0,10.0,20.0
248,10,8,1.2706,2.799,0,10.0,100.0,15.0,10.0,20.0
249,10,9,1.6403,4.5192,0,10.0,100.0,15.0,10.0,20.0
250,10,10,1.522,5.6667,0,10.0,100.0,15.0,10.0,20.0
251,10,11,1.6974,7.2773,0,10.0,100.0,15.0,10.0,20.0
252,10,12,1.462,5.4935,0,10.0,100.0,15.0,10.0,20.0
253,10,13,1.7024,8.0883,0,10.0,100.0,15.0,10.0,20.0
254,10,14,1.4943,5.2387,0,10.0,100.0,15.0,10.0,20.0
255,10,15,1.6781,7.1684,0,10.0,100.0,15.0,10.0,20.0
256,10,16,1.3832,4.8095,0,10.0,100.0,15.0,10.0,20.0
257,10,17,1.4475,1.994,0,10.0,100.0,15.0,10.0,20.0
258,10,18,1.2301,1.2469,1,10.0,100.0,15.0,10.0,20.0
259,10,19,1.1256,2.1391,1,10.0,100.0,15.0,10.0,20.0
260,10,20,1.1062,0.0,1,10.0,100.0,15.0,10.0,20.0
261,10,21,0.9505,0.0,1,10.0,100.0,15.0,10.0,20.0
262,10,22,0.6679,0.0,1,10.0,100.0,15.0,10.0,20.0
263,10,23,0.7517,0.0,1,10.0,100.0,15.0,10.0,20.0
264,11,0,0.9942,0.0,1,10.0,100.0,15.0,10.0,20.0
265,11,1,0.7875,0.0,1,10.0,100.0,15.0,10.0,20.0
266,11,2,0.9742,0.0,1,10.0,100.0,15.0,10.0,20.0
267,11,3,0.7679,0.0,1,10.0,100.0,15.0,10.0,20.0
268,11,4,1.2097,0.0,1,10.0,100.0,15.0,10.0,20.0
269,11,5,1.0185,0.0,1,10.0,100.0,15.0,10.0,20.0
270,11,6,1.4772,0.0,1,10.0,100.0,15.0,10.0,20.0
271,11,7,1.2605,1.6345,0,10.0,100.0,15.0,10.0,20.0
272,11,8,1.4443,3.3238,0,10.0,100.0,15.0,10.0,20.0
273,11,9,1.3996,4.3331,0,10.0,100.0,15.0,10.0,20.0
274,11,10,1.5688,3.1751,0,10.0,100.0,15.0,10.0,20.0
275,11,11,1.3133,8.581,0,10.0,100.0,15.0,10.0,20.0
276,11,12,1.6169,7.239,0,10.0,100.0,15.0,10.0,20.0
277,11,13,1.7375,3.5609,0,10.0,100.0,15.0,10.0,20.0
278,11,14,1.526,7.675,0,10.0,100.0,15.0,10.0,20.0
279,11,15,1.3568,7.0914,0,10.0,100.0,15.0,10.0,20.0
280,11,16,1.637,5.5273,0,10.0,100.0,15.0,10.0,20.0
281,11,17,1.4461,4.8817,0,10.0,100.0,15.0,10.0,20.0
282,11,18,1.2834,3.2974,1,10.0,100.0,15.0,10.0,20.0
283,11,19,1.0605,1.6574,1,10.0,100.0,15.0,10.0,20.0
284,11,20,0.9331,0.0,1,10.0,100.0,15.0,10.0,20.0
285,11,21,0.9249,0.0,1,10.0,100.0,15.0,10.0,20.0
286,11,22,0.8073,0.0,1,10.0,100.0,15.0,10.0,20.0
287,11,23,0.8292,0.0,1,10.0,100.0,15.0,10.0,20.0
288,12,0,0.833,0.0,1,10.0,100.0,15.0,10.0,20.0
289,12,1,0.7956,0.0,1,10.0,100.0,15.0,10.0,20.0
290,12,2,0.914,0.0,1,10.0,100.0,15.0,10.0,20.0
291,12,3,0.9147,0.0,1,10.0,100.0,15.0,10.0,20.0
292,12,4,1.0084,0.0,1,10.0,100.0,15.0,10.0,20.0
293,12,5,1.2134,0.0,1,10.0,100.0,15.0,10.0,20.0
294,12,6,1.2048,0.0,1,10.0,100.0,15.0,10.0,20.0
295,12,7,1.3073,1.8633,0,10.0,100.0,15.0,10.0,20.0
296,12,8,1.1789,2.7143,0,10.0,100.0,15.0,10.0,20.0
297,12,9,1.4712,5.4109,0,10.0,100.0,15.0,10.0,20.0
298,12,10,1.3042,6.6084,0,10.0,100.0,15.0,10.0,20.0
299,12,11,1.4514,7.358,0,10.0,100.0,15.0,10.0,20.0
300,12,12,1.3806,8.3859,0,10.0,100.0,15.0,10.0,20.0
301,12,13,1.7528,6.9325,0,10.0,100.0,15.0,10.0,20.0
302,12,14,1.5052,8.3466,0,10.0,100.0,15.0,10.0,20.0
303,12,15,1.5848,3.9792,0,10.0,100.0,15.0,10.0,20.0
304,12,16,1.5611,6.9422,0,10.0,100.0,15.0,10.0,20.0
305,12,17,1.2629,3.4342,0,10.0,100.0,15.0,10.0,20.0
306,12,18,1.1796,1.5662,1,10.0,100.0,15.0,10.0,20.0
307,12,19,1.2155,1.7446,1,10.0,100.0,15.0,10.0,20.0
308,12,20,0.8479,0.0,1,10.0,100.0,15.0,10.0,20.0
309,12,21,0.9678,0.0,1,10.0,100.0,15.0,10.0,20.0
310,12,22,0.8169,0.0,1,10.0,100.0,15.0,10.0,20.0
311,12,23,0.8027,0.0,1,10.0,100.0,15.0,10.0,20.0
312,13,0,0.9048,0.0,1,10.0,100.0,15.0,10.0,20.0
313,13,1,0.7827,0.0,1,10.0,100.0,15.0,10.0,20.0
314,13,2,0.9026,0.0,1,10.0,100.0,15.0,10.0,20.0
315,13,3,0.9777,0.0,1,10.0,100.0,15.0,10.0,20.0
316,13,4,1.1249,0.0,1,10.0,100.0,15.0,10.0,20.0
317,13,5,1.1677,0.0,1,10.0,100.0,15.0,10.0,20.0
318,13,6,1.3131,0.0,1,10.0,100.0,15.0,10.0,20.0
319,13,7,1.2707,1.2998,0,10.0,100.0,15.0,10.0,20.0
320,13,8,1.4129,3.6833,0,10.0,100.0,15.0,10.0,20.0
321,13,9,1.6385,2.1877,0,10.0,100.0,15.0,10.0,20.0
322,13,10,1.5413,5.2445,0,10.0,100.0,15.0,10.0,20.0
323,13,11,1.5411,5.9792,0,10.0,100.0,15.0,10.0,20.0
324,13,12,1.2828,6.6408,0,10.0,100.0,15.0,10.0,20.0
325,13,13,1.6656,6.8145,0,10.0,100.0,15.0,10.0,20.0
326,13,14,1.7522,8.8874,0,10.0,100.0,15.0,10.0,20.0
327,13,15,1.4758,5.1339,0,10.0,100.0,15.0,10.0,20.0
328,13,16,1.5144,7.2068,0,10.0,100.0,15.0,10.0,20.0
329,13,17,0.981,4.8727,0,10.0,100.0,15.0,10.0,20.0
330,13,18,1.3403,3.4571,1,10.0,100.0,15.0,10.0,20.0
331,13,19,1.1662,2.0404,1,10.0,100.0,15.0,10.0,20.0
332,13,20,0.8405,0.0,1,10.0,100.0,15.0,10.0,20.0
333,13,21,0.9357,0.0,1,10.0,100.0,15.0,10.0,20.0
334,13,22,0.8262,0.0,1,10.0,100.0,15.0,10.0,20.0
335,13,23,0.8329,0.0,1,10.0,100.0,15.0,10.0,20.0
336,14,0,0.8164,0.0,1,10.0,100.0,15.0,10.0,20.0
337,14,1,0.7978,0.0,1,10.0,100.0,15.0,10.0,20.0
338,14,2,0.9658,0.0,1,10.0,100.0,15.0,10.0,20.0
339,14,3,0.8952,0.0,1,10.0,100.0,15.0,10.0,20.0
340,14,4,0.8428,0.0,1,10.0,100.0,15.0,10.0,20.0
341,14,5,0.8494,0.0,1,10.0,100.0,15.0,10.0,20.0
342,14,6,1.323,0.0,1,10.0,100.0,15.0,10.0,20.0
343,14,7,1.2785,1.6311,0,10.0,100.0,15.0,10.0,20.0
344,14,8,1.4637,3.6564,0,10.0,100.0,15.0,10.0,20.0
345,14,9,1.7343,5.6897,0,10.0,100.0,15.0,10.0,20.0
346,14,10,1.5228,5.8228,0,10.0,100.0,15.0,10.0,20.0
347,14,11,1.3246,8.0163,0,10.0,100.0,15.0,10.0,20.0
348,14,12,1.4321,5.1456,0,10.0,100.0,15.0,10.0,20.0
349,14,13,1.3447,8.5927,0,10.0,100.0,15.0,10.0,20.0
350,14,14,1.4374,8.5235,0,10.0,100.0,15.0,10.0,20.0
351,14,15,1.3723,5.3995,0,10.0,100.0,15.0,10.0,20.0
352,14,16,1.2378,6.6453,0,10.0,100.0,15.0,10.0,20.0
353,14,17,1.1565,5.2131,0,10.0,100.0,15.0,10.0,20.0
354,14,18,1.0899,3.9649,1,10.0,100.0,15.0,10.0,20.0
355,14,19,1.1148,0.8924,1,10.0,100.0,15.0,10.0,20.0
356,14,20,0.8826,0.0,1,10.0,100.0,15.0,10.0,20.0
357,14,21,0.9545,0.0,1,10.0,100.0,15.0,10.0,20.0
358,14,22,0.915,0.0,1,10.0,100.0,15.0,10.0,20.0
359,14,23,0.8266,0.0,1,10.0,100.0,15.0,10.0,20.0
360,15,0,0.7927,0.0,1,10.0,100.0,15.0,10.0,20.0
361,15,1,0.8174,0.0,1,10.0,100.0,15.0,10.0,20.0
362,15,2,0.8918,0.0,1,10.0,100.0,15.0,10.0,20.0
363,15,3,0.9018,0.0,1,10.0,100.0,15.0,10.0,20.0
364,15,4,0.805,0.0,1,10.0,100.0,15.0,10.0,20.0
365,15,5,1.1814,0.0,1,10.0,100.0,15.0,10.0,20.0
366,15,6,1.2897,0.0,1,10.0,100.0,15.0,10.0,20.0
367,15,7,1.3045,1.2012,0,10.0,100.0,15.0,10.0,20.0
368,15,8,1.2989,4.01,0,10.0,100.0,15.0,10.0,20.0
