hour,day,hour_of_day,base_load_kw,solar_gen_kw,ev_plugged_in,ev_soc_kwh,ev_capacity_kwh,ev_daily_discharge_kwh,home_battery_soc_kwh,home_battery_capacity_kwh
69,2,21,0.43,0.0,1,6.0,60.0,12.0,5.0,10.0
70,2,22,0.3538,0.0,1,6.0,60.0,12.0,5.0,10.0
71,2,23,0.4009,0.0,1,6.0,60.0,12.0,5.0,10.0
72,3,0,0.3656,0.0,1,6.0,60.0,12.0,5.0,10.0
73,3,1,0.3972,0.0,1,6.0,60.0,12.0,5.0,10.0
74,3,2,0.359,0.0,1,6.0,60.0,12.0,5.0,10.0
75,3,3,0.3441,0.0,1,6.0,60.0,12.0,5.0,10.0
76,3,4,0.4628,0.0,1,6.0,60.0,12.0,5.0,10.0
77,3,5,0.4718,0.0,1,6.0,60.0,12.0,5.0,10.0
78,3,6,0.4198,0.0,1,6.0,60.0,12.0,5.0,10.0
79,3,7,0.6054,0.915,0,6.0,60.0,12.0,5.0,10.0
80,3,8,0.5936,0.8865,0,6.0,60.0,12.0,5.0,10.0
81,3,9,0.6499,2.3001,0,6.0,60.0,12.0,5.0,10.0
82,3,10,0.6231,3.4685,0,6.0,60.0,12.0,5.0,10.0
83,3,11,0.6385,3.9936,0,6.0,60.0,12.0,5.0,10.0
84,3,12,0.7242,3.1664,0,6.0,60.0,12.0,5.0,10.0
85,3,13,0.6004,4.5319,0,6.0,60.0,12.0,5.0,10.0
86,3,14,0.5001,2.901,0,6.0,60.0,12.0,5.0,10.0
87,3,15,0.612,3.7832,0,6.0,60.0,12.0,5.0,10.0
88,3,16,0.5485,3.2014,0,6.0,60.0,12.0,5.0,10.0
89,3,17,0.5783,2.602,0,6.0,60.0,12.0,5.0,10.0
90,3,18,0.4116,1.8082,1,6.0,60.0,12.0,5.0,10.0
91,3,19,0.4266,0.7454,1,6.0,60.0,12.0,5.0,10.0
92,3,20,0.3782,0.0,1,6.0,60.0,12.0,5.0,10.0
93,3,21,0.397,0.0,1,6.0,60.0,12.0,5.0,10.0
94,3,22,0.3646,0.0,1,6.0,60.0,12.0,5.0,10.0
95,3,23,0.4053,0.0,1,6.0,60.0,12.0,5.0,10.0
96,4,0,0.3602,0.0,1,6.0,60.0,12.0,5.0,10.0
97,4,1,0.3823,0.0,1,6.0,60.0,12.0,5.0,10.0
98,4,2,0.3858,0.0,1,6.0,60.0,12.0,5.0,10.0
99,4,3,0.3841,0.0,1,6.0,60.0,12.0,5.0,10.0
100,4,4,0.4485,0.0,1,6.0,60.0,12.0,5.0,10.0
101,4,5,0.4696,0.0,1,6.0,60.0,12.0,5.0,10.0
102,4,6,0.4975,0.0,1,6.0,60.0,12.0,5.0,10.0
103,4,7,0.5493,0.8836,0,6.0,60.0,12.0,5.0,10.0
104,4,8,0.5485,1.5,0,6.0,60.0,12.0,5.0,10.0
105,4,9,0.6048,2.0139,0,6.0,60.0,12.0,5.0,10.0
106,4,10,0.5896,3.6463,0,6.0,60.0,12.0,5.0,10.0
107,4,11,0.5364,2.4588,0,6.0,60.0,12.0,5.0,10.0
108,4,12,0.5744,3.4412,0,6.0,60.0,12.0,5.0,10.0
109,4,13,0.5864,3.9335,0,6.0,60.0,12.0,5.0,10.0
110,4,14,0.6556,4.6012,0,6.0,60.0,12.0,5.0,10.0
111,4,15,0.6344,4.0488,0,6.0,60.0,12.0,5.0,10.0
112,4,16,0.5456,2.1242,0,6.0,60.0,12.0,5.0,10.0
113,4,17,0.5287,1.715,0,6.0,60.0,12.0,5.0,10.0
114,4,18,0.4862,1.5705,1,6.0,60.0,12.0,5.0,10.0
115,4,19,0.4503,0.9275,1,6.0,60.0,12.0,5.0,10.0
116,4,20,0.3148,0.0,1,6.0,60.0,12.0,5.0,10.0
117,4,21,0.4432,0.0,1,6.0,60.0,12.0,5.0,10.0
118,4,22,0.3392,0.0,1,6.0,60.0,12.0,5.0,10.0
119,4,23,0.3594,0.0,1,6.0,60.0,12.0,5.0,10.0
120,5,0,0.3377,0.0,1,6.0,60.0,12.0,5.0,10.0
121,5,1,0.3766,0.0,1,6.0,60.0,12.0,5.0,10.0
122,5,2,0.4472,0.0,1,6.0,60.0,12.0,5.0,10.0
123,5,3,0.3509,0.0,1,6.0,60.0,12.0,5.0,10.0
124,5,4,0.4287,0.0,1,6.0,60.0,12.0,5.0,10.0
125,5,5,0.4457,0.0,1,6.0,60.0,12.0,5.0,10.0
126,5,6,0.476,0.0,1,6.0,60.0,12.0,5.0,10.0
127,5,7,0.6077,0.8621,0,6.0,60.0,12.0,5.0,10.0
128,5,8,0.6481,0.6562,0,6.0,60.0,12.0,5.0,10.0
129,5,9,0.6594,1.9211,0,6.0,60.0,12.0,5.0,10.0
130,5,10,0.6348,2.3361,0,6.0,60.0,12.0,5.0,10.0
131,5,11,0.7663,2.9347,0,6.0,60.0,12.0,5.0,10.0
132,5,12,0.6615,4.7487,0,6.0,60.0,12.0,5.0,10.0
133,5,13,0.7676,4.143,0,6.0,60.0,12.0,5.0,10.0
134,5,14,0.7297,4.166,0,6.0,60.0,12.0,5.0,10.0
135,5,15,0.5728,2.3503,0,6.0,60.0,12.0,5.0,10.0
136,5,16,0.524,3.38,0,6.0,60.0,12.0,5.0,10.0
137,5,17,0.5269,2.2412,0,6.0,60.0,12.0,5.0,10.0
138,5,18,0.5318,1.899,1,6.0,60.0,12.0,5.0,10.0
139,5,19,0.4412,0.9543,1,6.0,60.0,12.0,5.0,10.0
140,5,20,0.4051,0.0,1,6.0,60.0,12.0,5.0,10.0
141,5,21,0.3699,0.0,1,6.0,60.0,12.0,5.0,10.0
142,5,22,0.3748,0.0,1,6.0,60.0,12.0,5.0,10.0
143,5,23,0.3117,0.0,1,6.0,60.0,12.0,5.0,10.0
144,6,0,0.2788,0.0,1,6.0,60.0,12.0,5.0,10.0
145,6,1,0.3966,0.0,1,6.0,60.0,12.0,5.0,10.0
146,6,2,0.3489,0.0,1,6.0,60.0,12.0,5.0,10.0
147,6,3,0.3818,0.0,1,6.0,60.0,12.0,5.0,10.0
148,6,4,0.3745,0.0,1,6.0,60.0,12.0,5.0,10.0
149,6,5,0.3913,0.0,1,6.0,60.0,12.0,5.0,10.0
150,6,6,0.4788,0.0,1,6.0,60.0,12.0,5.0,10.0
151,6,7,0.5208,0.967,0,6.0,60.0,12.0,5.0,10.0
152,6,8,0.6051,1.2503,0,6.0,60.0,12.0,5.0,10.0
153,6,9,0.7968,2.4154,0,6.0,60.0,12.0,5.0,10.0
154,6,10,0.6207,3.4833,0,6.0,60.0,12.0,5.0,10.0
155,6,11,0.7391,2.7789,0,6.0,60.0,12.0,5.0,10.0
156,6,12,0.6652,2.7751,0,6.0,60.0,12.0,5.0,10.0
157,6,13,0.6877,1.502,0,6.0,60.0,12.0,5.0,10.0
158,6,14,0.7163,4.504,0,6.0,60.0,12.0,5.0,10.0
159,6,15,0.657,3.8484,0,6.0,60.0,12.0,5.0,10.0
160,6,16,0.5759,2.751,0,6.0,60.0,12.0,5.0,10.0
161,6,17,0.5133,1.7544,0,6.0,60.0,12.0,5.0,10.0
162,6,18,0.5046,1.3073,1,6.0,60.0,12.0,5.0,10.0
163,6,19,0.5086,0.8078,1,6.0,60.0,12.0,5.0,10.0
164,6,20,0.3783,0.0,1,6.0,60.0,12.0,5.0,10.0
165,6,21,0.3345,0.0,1,6.0,60.0,12.0,5.0,10.0
166,6,22,0.3788,0.0,1,6.0,60.0,12.0,5.0,10.0
167,6,23,0.3457,0.0,1,6.0,60.0,12.0,5.0,10.0
168,7,0,0.3102,0.0,1,6.0,60.0,12.0,5.0,10.0
169,7,1,0.3669,0.0,1,6.0,60.0,12.0,5.0,10.0
170,7,2,0.3903,0.0,1,6.0,60.0,12.0,5.0,10.0
171,7,3,0.3845,0.0,1,6.0,60.0,12.0,5.0,10.0
172,7,4,0.4949,0.0,1,6.0,60.0,12.0,5.0,10.0
173,7,5,0.4748,0.0,1,6.0,60.0,12.0,5.0,10.0
174,7,6,0.4955,0.0,1,6.0,60.0,12.0,5.0,10.0
175,7,7,0.5883,0.6985,0,6.0,60.0,12.0,5.0,10.0
176,7,8,0.5472,1.7986,0,6.0,60.0,12.0,5.0,10.0
177,7,9,0.6407,1.5416,0,6.0,60.0,12.0,5.0,10.0
178,7,10,0.6648,3.412,0,6.0,60.0,12.0,5.0,10.0
179,7,11,0.5031,3.6797,0,6.0,60.0,12.0,5.0,10.0
180,7,12,0.6188,3.6099,0,6.0,60.0,12.0,5.0,10.0
181,7,13,0.6327,3.1288,0,6.0,60.0,12.0,5.0,10.0
182,7,14,0.6145,4.4107,0,6.0,60.0,12.0,5.0,10.0
183,7,15,0.6599,3.408,0,6.0,60.0,12.0,5.0,10.0
184,7,16,0.5881,1.793,0,6.0,60.0,12.0,5.0,10.0
185,7,17,0.6882,2.2932,0,6.0,60.0,12.0,5.0,10.0
186,7,18,0.4213,2.0338,1,6.0,60.0,12.0,5.0,10.0
187,7,19,0.4046,0.6352,1,6.0,60.0,12.0,5.0,10.0
188,7,20,0.4381,0.0,1,6.0,60.0,12.0,5.0,10.0
189,7,21,0.3946,0.0,1,6.0,60.0,12.0,5.0,10.0
190,7,22,0.3469,0.0,1,6.0,60.0,12.0,5.0,10.0
191,7,23,0.3801,0.0,1,6.0,60.0,12.0,5.0,10.0
192,8,0,0.3257,0.0,1,6.0,60.0,12.0,5.0,10.0
193,8,1,0.4042,0.0,1,6.0,60.0,12.0,5.0,10.0
194,8,2,0.4102,0.0,1,6.0,60.0,12.0,5.0,10.0
195,8,3,0.4692,0.0,1,6.0,60.0,12.0,5.0,10.0
196,8,4,0.3939,0.0,1,6.0,60.0,12.0,5.0,10.0
197,8,5,0.5178,0.0,1,6.0,60.0,12.0,5.0,10.0
198,8,6,0.5272,0.0,1,6.0,60.0,12.0,5.0,10.0
199,8,7,0.5332,0.8045,0,6.0,60.0,12.0,5.0,10.0
200,8,8,0.5746,1.6997,0,6.0,60.0,12.0,5.0,10.0
201,8,9,0.6667,1.6895,0,6.0,60.0,12.0,5.0,10.0
202,8,10,0.6647,2.8563,0,6.0,60.0,12.0,5.0,10.0
203,8,11,0.6598,3.6708,0,6.0,60.0,12.0,5.0,10.0
204,8,12,0.7011,4.3844,0,6.0,60.0,12.0,5.0,10.0
205,8,13,0.6019,3.7488,0,6.0,60.0,12.0,5.0,10.0
206,8,14,0.6988,2.5584,0,6.0,60.0,12.0,5.0,10.0
207,8,15,0.5193,1.5434,0,6.0,60.0,12.0,5.0,10.0
208,8,16,0.6162,2.0699,0,6.0,60.0,12.0,5.0,10.0
209,8,17,0.5552,2.4464,0,6.0,60.0,12.0,5.0,10.0
210,8,18,0.4333,1.7897,1,6.0,60.0,12.0,5.0,10.0
211,8,19,0.5594,0.9982,1,6.0,60.0,12.0,5.0,10.0
212,8,20,0.3714,0.0,1,6.0,60.0,12.0,5.0,10.0
213,8,21,0.4038,0.0,1,6.0,60.0,12.0,5.0,10.0
214,8,22,0.3561,0.0,1,6.0,60.0,12.0,5.0,10.0
215,8,23,0.37,0.0,1,6.0,60.0,12.0,5.0,10.0
216,9,0,0.388,0.0,1,6.0,60.0,12.0,5.0,10.0
217,9,1,0.3538,0.0,1,6.0,60.0,12.0,5.0,10.0
218,9,2,0.33,0.0,1,6.0,60.0,12.0,5.0,10.0
219,9,3,0.3617,0.0,1,6.0,60.0,12.0,5.0,10.0
220,9,4,0.4967,0.0,1,6.0,60.0,12.0,5.0,10.0
221,9,5,0.4141,0.0,1,6.0,60.0,12.0,5.0,10.0
222,9,6,0.4964,0.0,1,6.0,60.0,12.0,5.0,10.0
223,9,7,0.518,0.6118,0,6.0,60.0,12.0,5.0,10.0
224,9,8,0.6114,1.5838,0,6.0,60.0,12.0,5.0,10.0
225,9,9,0.5739,2.0374,0,6.0,60.0,12.0,5.0,10.0
226,9,10,0.7495,1.8791,0,6.0,60.0,12.0,5.0,10.0
227,9,11,0.5907,2.4933,0,6.0,60.0,12.0,5.0,10.0
228,9,12,0.5716,2.1726,0,6.0,60.0,12.0,5.0,10.0
229,9,13,0.6327,4.7196,0,6.0,60.0,12.0,5.0,10.0
230,9,14,0.6224,3.9011,0,6.0,60.0,12.0,5.0,10.0
231,9,15,0.611,2.8864,0,6.0,60.0,12.0,5.0,10.0
232,9,16,0.6108,1.2814,0,6.0,60.0,12.0,5.0,10.0
233,9,17,0.5774,2.8165,0,6.0,60.0,12.0,5.0,10.0
234,9,18,0.5763,1.9689,1,6.0,60.0,12.0,5.0,10.0
235,9,19,0.4717,0.9963,1,6.0,60.0,12.0,5.0,10.0
236,9,20,0.4929,0.0,1,6.0,60.0,12.0,5.0,10.0
237,9,21,0.4296,0.0,1,6.0,60.0,12.0,5.0,10.0
238,9,22,0.4089,0.0,1,6.0,60.0,12.0,5.0,10.0
239,9,23,0.3431,0.0,1,6.0,60.0,12.0,5.0,10.0
240,10,0,0.3939,0.0,1,6.0,60.0,12.0,5.0,10.0
241,10,1,0.3336,0.0,1,6.0,60.0,12.0,5.0,10.0
242,10,2,0.3893,0.0,1,6.0,60.0,12.0,5.0,10.0
243,10,3,0.4181,0.0,1,6.0,60.0,12.0,5.0,10.0
244,10,4,0.4705,0.0,1,6.0,60.0,12.0,5.0,10.0
245,10,5,0.4415,0.0,1,6.0,60.0,12.0,5.0,10.0
246,10,6,0.5154,0.0,1,6.0,60.0,12.0,5.0,10.0
247,10,7,0.5072,0.6696,0,6.0,60.0,12.0,5.0,10.0
248,10,8,0.6856,1.8981,0,6.0,60.0,12.0,5.0,10.0
249,10,9,0.6722,2.7944,0,6.0,60.0,12.0,5.0,10.0
250,10,10,0.7123,1.4145,0,6.0,60.0,12.0,5.0,10.0
251,10,11,0.6875,1.543,0,6.0,60.0,12.0,5.0,10.0
252,10,12,0.6092,4.2187,0,6.0,60.0,12.0,5.0,10.0
253,10,13,0.6484,3.6132,0,6.0,60.0,12.0,5.0,10.0
254,10,14,0.6596,3.4004,0,6.0,60.0,12.0,5.0,10.0
255,10,15,0.6014,3.2298,0,6.0,60.0,12.0,5.0,10.0
256,10,16,0.5764,3.3885,0,6.0,60.0,12.0,5.0,10.0
257,10,17,0.6228,2.8179,0,6.0,60.0,12.0,5.0,10.0
258,10,18,0.497,1.8069,1,6.0,60.0,12.0,5.0,10.0
259,10,19,0.4018,0.7495,1,6.0,60.0,12.0,5.0,10.0
260,10,20,0.4508,0.0,1,6.0,60.0,12.0,5.0,10.0
261,10,21,0.3756,0.0,1,6.0,60.0,12.0,5.0,10.0
262,10,22,0.3767,0.0,1,6.0,60.0,12.0,5.0,10.0
263,10,23,0.3277,0.0,1,6.0,60.0,12.0,5.0,10.0
264,11,0,0.3236,0.0,1,6.0,60.0,12.0,5.0,10.0
265,11,1,0.3154,0.0,1,6.0,60.0,12.0,5.0,10.0
266,11,2,0.4713,0.0,1,6.0,60.0,12.0,5.0,10.0
267,11,3,0.4262,0.0,1,6.0,60.0,12.0,5.0,10.0
268,11,4,0.4405,0.0,1,6.0,60.0,12.0,5.0,10.0
269,11,5,0.483,0.0,1,6.0,60.0,12.0,5.0,10.0
270,11,6,0.5299,0.0,1,6.0,60.0,12.0,5.0,10.0
271,11,7,0.576,0.5801,0,6.0,60.0,12.0,5.0,10.0
272,11,8,0.5343,1.0055,0,6.0,60.0,12.0,5.0,10.0
273,11,9,0.5986,1.8448,0,6.0,60.0,12.0,5.0,10.0
274,11,10,0.5153,2.5825,0,6.0,60.0,12.0,5.0,10.0
275,11,11,0.5784,3.1944,0,6.0,60.0,12.0,5.0,10.0
276,11,12,0.6194,2.8116,0,6.0,60.0,12.0,5.0,10.0
277,11,13,0.6738,4.0737,0,6.0,60.0,12.0,5.0,10.0
278,11,14,0.4734,1.5029,0,6.0,60.0,12.0,5.0,10.0
279,11,15,0.5551,3.4334,0,6.0,60.0,12.0,5.0,10.0
280,11,16,0.5302,2.1279,0,6.0,60.0,12.0,5.0,10.0
281,11,17,0.543,1.2796,0,6.0,60.0,12.0,5.0,10.0
282,11,18,0.4435,1.933,1,6.0,60.0,12.0,5.0,10.0
283,11,19,0.4547,0.9995,1,6.0,60.0,12.0,5.0,10.0
284,11,20,0.4005,0.0,1,6.0,60.0,12.0,5.0,10.0
285,11,21,0.3643,0.0,1,6.0,60.0,12.0,5.0,10.0
286,11,22,0.3742,0.0,1,6.0,60.0,12.0,5.0,10.0
287,11,23,0.2956,0.0,1,6.0,60.0,12.0,5.0,10.0
288,12,0,0.3551,0.0,1,6.0,60.0,12.0,5.0,10.0
289,12,1,0.4046,0.0,1,6.0,60.0,12.0,5.0,10.0
290,12,2,0.3366,0.0,1,6.0,60.0,12.0,5.0,10.0
291,12,3,0.425,0.0,1,6.0,60.0,12.0,5.0,10.0
292,12,4,0.4095,0.0,1,6.0,60.0,12.0,5.0,10.0
293,12,5,0.4676,0.0,1,6.0,60.0,12.0,5.0,10.0
294,12,6,0.5699,0.0,1,6.0,60.0,12.0,5.0,10.0
295,12,7,0.6062,0.8603,0,6.0,60.0,12.0,5.0,10.0
296,12,8,0.4821,1.5436,0,6.0,60.0,12.0,5.0,10.0
297,12,9,0.5669,1.1405,0,6.0,60.0,12.0,5.0,10.0
298,12,10,0.5859,1.8747,0,6.0,60.0,12.0,5.0,10.0
299,12,11,0.6218,3.7742,0,6.0,60.0,12.0,5.0,10.0
300,12,12,0.6768,2.7749,0,6.0,60.0,12.0,5.0,10.0
301,12,13,0.646,4.9076,0,6.0,60.0,12.0,5.0,10.0
302,12,14,0.6158,3.8049,0,6.0,60.0,12.0,5.0,10.0
303,12,15,0.544,4.0738,0,6.0,60.0,12.0,5.0,10.0
304,12,16,0.515,3.4916,0,6.0,60.0,12.0,5.0,10.0
305,12,17,0.6115,2.1084,0,6.0,60.0,12.0,5.0,10.0
306,12,18,0.4309,1.324,1,6.0,60.0,12.0,5.0,10.0
307,12,19,0.4879,1.0298,1,6.0,60.0,12.0,5.0,10.0
308,12,20,0.4888,0.0,1,6.0,60.0,12.0,5.0,10.0
309,12,21,0.3777,0.0,1,6.0,60.0,12.0,5.0,10.0
310,12,22,0.3616,0.0,1,6.0,60.0,12.0,5.0,10.0
311,12,23,0.3667,0.0,1,6.0,60.0,12.0,5.0,10.0
312,13,0,0.3421,0.0,1,6.0,60.0,12.0,5.0,10.0
313,13,1,0.3475,0.0,1,6.0,60.0,12.0,5.0,10.0
314,13,2,0.3504,0.0,1,6.0,60.0,12.0,5.0,10.0
315,13,3,0.3841,0.0,1,6.0,60.0,12.0,5.0,10.0
316,13,4,0.402,0.0,1,6.0,60.0,12.0,5.0,10.0
317,13,5,0.542,0.0,1,6.0,60.0,12.0,5.0,10.0
318,13,6,0.5309,0.0,1,6.0,60.0,12.0,5.0,10.0
319,13,7,0.5069,0.2736,0,6.0,60.0,12.0,5.0,10.0
320,13,8,0.5113,1.8321,0,6.0,60.0,12.0,5.0,10.0
321,13,9,0.6459,2.7864,0,6.0,60.0,12.0,5.0,10.0
322,13,10,0.5721,3.2253,0,6.0,60.0,12.0,5.0,10.0
323,13,11,0.8244,3.0605,0,6.0,60.0,12.0,5.0,10.0
324,13,12,0.5862,3.5324,0,6.0,60.0,12.0,5.0,10.0
325,13,13,0.544,4.3069,0,6.0,60.0,12.0,5.0,10.0
326,13,14,0.5684,3.4535,0,6.0,60.0,12.0,5.0,10.0
327,13,15,0.6048,4.0896,0,6.0,60.0,12.0,5.0,10.0
328,13,16,0.5234,2.3599,0,6.0,60.0,12.0,5.0,10.0
329,13,17,0.5342,1.9155,0,6.0,60.0,12.0,5.0,10.0
330,13,18,0.4773,1.8257,1,6.0,60.0,12.0,5.0,10.0
331,13,19,0.4313,0.8622,1,6.0,60.0,12.0,5.0,10.0
332,13,20,0.5023,0.0,1,6.0,60.0,12.0,5.0,10.0
333,13,21,0.3868,0.0,1,6.0,60.0,12.0,5.0,10.0
334,13,22,0.3286,0.0,1,6.0,60.0,12.0,5.0,10.0
335,13,23,0.3425,0.0,1,6.0,60.0,12.0,5.0,10.0
336,14,0,0.3736,0.0,1,6.0,60.0,12.0,5.0,10.0
337,14,1,0.3729,0.0,1,6.0,60.0,12.0,5.0,10.0
338,14,2,0.4344,0.0,1,6.0,60.0,12.0,5.0,10.0
339,14,3,0.3192,0.0,1,6.0,60.0,12.0,5.0,10.0
340,14,4,0.387,0.0,1,6.0,60.0,12.0,5.0,10.0
341,14,5,0.4888,0.0,1,6.0,60.0,12.0,5.0,10.0
342,14,6,0.5369,0.0,1,6.0,60.0,12.0,5.0,10.0
343,14,7,0.4211,0.7962,0,6.0,60.0,12.0,5.0,10.0
344,14,8,0.6539,2.102,0,6.0,60.0,12.0,5.0,10.0
345,14,9,0.62,1.3228,0,6.0,60.0,12.0,5.0,10.0
346,14,10,0.6014,3.1745,0,6.0,60.0,12.0,5.0,10.0
347,14,11,0.6516,3.2667,0,6.0,60.0,12.0,5.0,10.0
348,14,12,0.5713,4.1426,0,6.0,60.0,12.0,5.0,10.0
349,14,13,0.7778,3.8434,0,6.0,60.0,12.0,5.0,10.0
350,14,14,0.6582,4.0793,0,6.0,60.0,12.0,5.0,10.0
351,14,15,0.7421,4.0696,0,6.0,60.0,12.0,5.0,10.0
352,14,16,0.5421,3.8342,0,6.0,60.0,12.0,5.0,10.0
353,14,17,0.5615,2.9078,0,6.0,60.0,12.0,5.0,10.0
354,14,18,0.4525,1.0977,1,6.0,60.0,12.0,5.0,10.0
355,14,19,0.4592,0.8395,1,6.0,60.0,12.0,5.0,10.0
356,14,20,0.4521,0.0,1,6.0,60.0,12.0,5.0,10.0
357,14,21,0.3795,0.0,1,6.0,60.0,12.0,5.0,10.0
358,14,22,0.3303,0.0,1,6.0,60.0,12.0,5.0,10.0
359,14,23,0.3699,0.0,1,6.0,60.0,12.0,5.0,10.0
360,15,0,0.3994,0.0,1,6.0,60.0,12.0,5.0,10.0
361,15,1,0.349,0.0,1,6.0,60.0,12.0,5.0,10.0
362,15,2,0.3563,0.0,1,6.0,60.0,12.0,5.0,10.0
363,15,3,0.3607,0.0,1,6.0,60.0,12.0,5.0,10.0
364,15,4,0.392,0.0,1,6.0,60.0,12.0,5.0,10.0
365,15,5,0.4064,0.0,1,6.0,60.0,12.0,5.0,10.0
366,15,6,0.4684,0.0,1,6.0,60.0,12.0,5.0,10.0
367,15,7,0.5063,1.0603,0,6.0,60.0,12.0,5.0,10.0
368,15,8,0.6049,1.6648,0,6.0,60.0,12.0,5.0,10.0
